dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac,ece,brier_score,conformal_coverage,conformal_set_size
SetFit/mnli,0,pure_logits,greedy_50_baseline,50,14,0.529163122177124,,,,0.1233527660369873,0.0,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_50_baseline_2025-09-23.npz,0.954576248590888,2.6329158244871325,0.923604013161298,0.9027768233798251,0.09722317662017488,0.03753482415595561,0.2839321425187677,1.0,3.0
SetFit/mnli,0,pure_logits,greedy_50_temp_pool_then_calibrate,50,14,0.529087245464325,1.0163265306122449,,,0.1233527660369873,0.0664997100830078,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.954576248590888,2.707733197523594,0.9236010292388747,0.9027800573826437,0.09721994261735634,0.03960607900219266,0.2837059766280469,1.0,3.0
SetFit/mnli,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5398650169372559,1.0714285714285714,,,0.1233527660369873,0.066843032836914,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9638973636691187,2.6738019830343926,0.9157528228032686,0.8925390842192591,0.1074609157807409,0.029640572006815892,0.28643033644883503,1.0,3.0
SetFit/mnli,0,pure_logits,greedy_50_temp_calibrate_then_pool,50,14,0.495775818824768,1.983573511037068,0.0,1.0,0.1233527660369873,103.03322243690492,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.226330113157099,0.9374585757867339,0.9239223402561966,0.07607765974380343,0.04071008246088751,0.27397928135547117,0.9998806373963037,2.8821692163845065
SetFit/mnli,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.4951700270175934,1.9610329029571012,0.0,1.0,0.1233527660369873,13.344210147857666,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.2250887272611526,0.9381446396077893,0.9243481586015169,0.07565184139848313,0.04404496552390835,0.2736008700673364,0.9998806373963037,2.8854119004515884
SetFit/mnli,0,pure_logits,greedy_5_post_calib,5,5,0.4951700270175934,1.9610329029571012,0.0,1.0,0.1233527660369873,35.04497575759888,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9428485727976632,2.2250887272611526,0.9381446396077893,0.9243481586015169,0.07565184139848313,0.04404496552390835,0.2736008700673364,0.9998806373963037,2.8854119004515884
SetFit/mnli,0,pure_logits,greedy_50_post_calib,50,14,0.495775818824768,1.983573511037068,0.0,1.0,0.1233527660369873,214.2530782222748,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9428485727976632,2.226330113157099,0.9374585757867339,0.9239223402561966,0.07607765974380343,0.04071008246088751,0.27397928135547117,0.9998806373963037,2.8821692163845065
SetFit/mnli,1,pure_logits,greedy_5_baseline,5,5,0.5487261414527893,,,,0.1281607151031494,0.0,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9753793916128501,2.637085607881209,0.9137877860598692,0.890511951517957,0.10948804848204297,0.030562634738093827,0.2900117903621428,1.0,3.0
SetFit/mnli,1,pure_logits,greedy_50_baseline,50,14,0.5308570861816406,,,,0.1281607151031494,0.0,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_50_baseline_2025-09-23.npz,0.954576248590888,2.631642608183598,0.9233817487025325,0.9028329641583835,0.09716703584161646,0.038466330507685616,0.28544493218458566,1.0,3.0
SetFit/mnli,1,pure_logits,greedy_50_temp_pool_then_calibrate,50,14,0.5307557582855225,1.0163265306122449,,,0.1281607151031494,0.0619065761566162,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9509621946209896,2.5764486814253655,0.9233814030845836,0.9028319596963096,0.09716804030369042,0.04054865755534814,0.28519844744327666,1.0,3.0
SetFit/mnli,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5441266894340515,1.126530612244898,,,0.1281607151031494,0.0654194355010986,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9638973636691187,2.6308150175863,0.91374664267778,0.8905912630167196,0.10940873698328035,0.027952282219248177,0.28897802735729977,1.0,3.0
SetFit/mnli,1,pure_logits,greedy_50_temp_calibrate_then_pool,50,14,0.4966378509998321,1.983573511037068,0.0,1.0,0.1281607151031494,102.53329944610596,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.222462718635112,0.937351610959975,0.9240609545367018,0.07593904546329822,0.0428548687313499,0.2751302322804716,0.999860743629021,2.8471362921996537
SetFit/mnli,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.4965198338031769,1.976976259891712,0.0,1.0,0.1281607151031494,20.866780519485477,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.2234335460665573,0.9375721834772762,0.9238178287606175,0.07618217123938253,0.04560112799319861,0.2749517038453857,0.9998806373963037,2.8759623609923013
SetFit/mnli,1,pure_logits,greedy_5_post_calib,5,5,0.4965198338031769,1.976976259891712,0.0,1.0,0.1281607151031494,47.72607851028442,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9428485727976632,2.2234335460665573,0.9375721834772762,0.9238178287606175,0.07618217123938253,0.04560112799319861,0.2749517038453857,0.9998806373963037,2.8759623609923013
SetFit/mnli,1,pure_logits,greedy_50_post_calib,50,14,0.4966378509998321,1.983573511037068,0.0,1.0,0.1281607151031494,247.94170141220093,llm_experiments_data/arrays/extended_setfit_mnli_1_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9428485727976632,2.222462718635112,0.937351610959975,0.9240609545367018,0.07593904546329822,0.0428548687313499,0.2751302322804716,0.999860743629021,2.8471362921996537
SetFit/mnli,2,pure_logits,greedy_5_baseline,5,5,0.5439597964286804,,,,0.1167545318603515,0.0,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9713057528362042,2.6879505992074226,0.9149456566746599,0.8919796102739482,0.10802038972605177,0.025671200398669658,0.2882438469627237,1.0,3.0
SetFit/mnli,2,pure_logits,greedy_50_baseline,50,14,0.5307487845420837,,,,0.1167545318603515,0.0,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9579239491627013,2.6866296372925054,0.922552002004725,0.9019666044475066,0.09803339555249335,0.03476660000669475,0.2847513340753519,1.0,3.0
SetFit/mnli,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,14,0.5305970907211304,1.0163265306122449,,,0.1167545318603515,0.0597760677337646,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.954576248590888,2.6392659908010123,0.9225479137052742,0.9019676231268294,0.09803237687317057,0.03628907041716413,0.28451147624089507,1.0,3.0
SetFit/mnli,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5423628687858582,1.0714285714285714,,,0.1167545318603515,0.0621974468231201,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9638973636691187,2.674422675982366,0.9148956616770126,0.8919948195556032,0.10800518044439678,0.03016505999787328,0.2875668497534348,1.0,3.0
SetFit/mnli,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,14,0.4965460002422333,1.983573511037068,0.0,1.0,0.1167545318603515,104.35334968566896,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.2207916222367228,0.9372320116896442,0.9239106454764772,0.07608935452352283,0.04181744736001312,0.274613293841723,0.9998806373963037,2.837806115344063
SetFit/mnli,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.4959542453289032,1.9610329029571012,0.0,1.0,0.1167545318603515,55.97028160095215,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.229163019432464,0.9379254176981199,0.9245884288536765,0.07541157114632346,0.047707078300185585,0.2742193626758325,0.9998806373963037,2.853084528617184
SetFit/mnli,2,pure_logits,greedy_5_post_calib,5,5,0.4959542453289032,1.9610329029571012,0.0,1.0,0.1167545318603515,24.82005190849304,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9428485727976632,2.229163019432464,0.9379254176981199,0.9245884288536765,0.07541157114632346,0.047707078300185585,0.2742193626758325,0.9998806373963037,2.853084528617184
SetFit/mnli,2,pure_logits,greedy_50_post_calib,50,14,0.4965460002422333,1.983573511037068,0.0,1.0,0.1167545318603515,202.5595030784607,llm_experiments_data/arrays/extended_setfit_mnli_2_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9428485727976632,2.2207916222367228,0.9372320116896442,0.9239106454764772,0.07608935452352283,0.04181744736001312,0.274613293841723,0.9998806373963037,2.837806115344063
SetFit/mnli,3,pure_logits,greedy_5_baseline,5,5,0.5503612756729126,,,,4.764642715454102,0.0,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9753793916128501,2.6360192892269985,0.9133830264438934,0.890359323913898,0.10964067608610195,0.03204974066639513,0.2911558071019136,1.0,3.0
SetFit/mnli,3,pure_logits,greedy_50_baseline,50,15,0.5341354012489319,,,,4.764642715454102,0.0,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_50_baseline_2025-09-23.npz,0.954576248590888,2.632438368373307,0.9222024920181351,0.9012440704255437,0.09875592957445634,0.03525015998884227,0.2872241415318099,1.0,3.0
SetFit/mnli,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,15,0.5340104699134827,1.0163265306122449,,,4.764642715454102,0.0562212467193603,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.954576248590888,2.7061098467365876,0.9222039615164602,0.9012488307134915,0.09875116928650851,0.03730689208696846,0.28698441369317046,1.0,3.0
SetFit/mnli,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5454707145690918,1.126530612244898,,,4.764642715454102,0.055166482925415,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9638973636691187,2.630210239842121,0.9133457663493457,0.8904421778279488,0.10955782217205123,0.02764598287958249,0.2899642450001072,1.0,3.0
SetFit/mnli,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,15,0.5007779598236084,1.976976259891712,0.0,1.0,4.764642715454102,104.09148788452148,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.947060595353925,2.273932487705505,0.9359771048621207,0.9223172387421702,0.0776827612578298,0.038437239630428416,0.2773858783500262,0.9997413810253247,2.844112439572682
SetFit/mnli,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.4989266693592071,1.976976259891712,0.0,1.0,4.764642715454102,13.169184923171995,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.222558209857877,0.9369094896910398,0.9228246861794168,0.07717531382058318,0.04367110130230356,0.27625119765909784,0.9997811685598902,2.8683231543557404
SetFit/mnli,3,pure_logits,greedy_5_post_calib,5,5,0.4989266693592071,1.976976259891712,0.0,1.0,4.764642715454102,34.95764899253845,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9428485727976632,2.222558209857877,0.9369094896910398,0.9228246861794168,0.07717531382058318,0.04367110130230356,0.27625119765909784,0.9997811685598902,2.8683231543557404
SetFit/mnli,3,pure_logits,greedy_50_post_calib,50,15,0.5007779598236084,1.976976259891712,0.0,1.0,4.764642715454102,209.456267118454,llm_experiments_data/arrays/extended_setfit_mnli_3_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.947060595353925,2.273932487705505,0.9359771048621207,0.9223172387421702,0.0776827612578298,0.038437239630428416,0.2773858783500262,0.9997413810253247,2.844112439572682
SetFit/mnli,4,pure_logits,greedy_5_baseline,5,5,0.5483366250991821,,,,12.321622371673584,0.0,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9771939142407526,2.6728470708067418,0.9141451563567032,0.8918764495758835,0.10812355042411648,0.030895148144183746,0.28938647304972254,1.0,3.0
SetFit/mnli,4,pure_logits,greedy_50_baseline,50,13,0.5302943587303162,,,,12.321622371673584,0.0,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9579239491627013,2.6757754683048716,0.9229646419856016,0.9024991504083735,0.09750084959162653,0.03682074071764009,0.28478717591600616,1.0,3.0
SetFit/mnli,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,13,0.5301140546798706,1.0163265306122449,,,12.321622371673584,0.0638735294342041,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.954576248590888,2.6272340967326087,0.9229596095178269,0.902501142867414,0.09749885713258599,0.039327555209283965,0.2845257803747862,1.0,3.0
SetFit/mnli,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5436326265335083,1.126530612244898,,,12.321622371673584,0.0599880218505859,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9665581041966967,2.6741998631292474,0.9140981998306098,0.891959335589421,0.10804066441057902,0.028491455998696274,0.2883146444028299,1.0,3.0
SetFit/mnli,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,13,0.4961307346820831,1.976976259891712,0.0,1.0,12.321622371673584,158.1866114139557,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.2236722741234702,0.937538783795114,0.9242548367077104,0.07574516329228964,0.04300314352873708,0.27435393518846307,0.9999005311635865,2.889708954184654
SetFit/mnli,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.4959589540958404,1.976976259891712,0.0,1.0,12.321622371673584,12.544542074203491,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.947060595353925,2.283704422835134,0.9378322547464987,0.9242642362351018,0.07573576376489821,0.04641296216293461,0.2741884683518216,0.9999204249308692,2.9082300515248574
SetFit/mnli,4,pure_logits,greedy_5_post_calib,5,5,0.4959589540958404,1.976976259891712,0.0,1.0,12.321622371673584,23.69275379180908,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.947060595353925,2.283704422835134,0.9378322547464987,0.9242642362351018,0.07573576376489821,0.04641296216293461,0.2741884683518216,0.9999204249308692,2.9082300515248574
SetFit/mnli,4,pure_logits,greedy_50_post_calib,50,13,0.4961307346820831,1.976976259891712,0.0,1.0,12.321622371673584,289.15637707710266,llm_experiments_data/arrays/extended_setfit_mnli_4_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9428485727976632,2.2236722741234702,0.937538783795114,0.9242548367077104,0.07574516329228964,0.04300314352873708,0.27435393518846307,0.9999005311635865,2.889708954184654
